ANNO;CODICE REGIONE;DENOMINAZIONE REGIONE;CODICE AZIENDA;DENOMINAZIONE AZIENDA;CODICE COMUNE;COMUNE;MASCHI;FEMMINE;TOTALE
2018;010;PIEMONTE             ;205;TO5;001178;PANCALIERI                              ;1.021;1.070;2.091
2018;010;PIEMONTE             ;205;TO5;001180;PAVAROLO                                ;557;578;1.135
2018;010;PIEMONTE             ;205;TO5;001183;PECETTO TORINESE                        ;1.995;2.050;4.045
2018;010;PIEMONTE             ;205;TO5;001192;PINO TORINESE                           ;4.013;4.389;8.402
2018;010;PIEMONTE             ;205;TO5;001193;PIOBESI TORINESE                        ;1.855;1.951;3.806
2018;010;PIEMONTE             ;205;TO5;001197;POIRINO                                 ;5.224;5.188;10.412
2018;010;PIEMONTE             ;205;TO5;001203;PRALORMO                                ;940;965;1.905
2018;010;PIEMONTE             ;205;TO5;001215;RIVA PRESSO CHIERI                      ;2.351;2.398;4.749
2018;010;PIEMONTE             ;205;TO5;001257;SANTENA                                 ;5.277;5.462;10.739
2018;010;PIEMONTE             ;205;TO5;001280;TROFARELLO                              ;5.232;5.626;10.858
2018;010;PIEMONTE             ;205;TO5;001308;VILLASTELLONE                           ;2.292;2.367;4.659
2018;010;PIEMONTE             ;205;TO5;001309;VINOVO                                  ;7.424;7.720;15.144
2018;010;PIEMONTE             ;205;TO5;005002;ALBUGNANO                               ;262;243;505
2018;010;PIEMONTE             ;205;TO5;005009;BERZANO DI SAN PIETRO                   ;215;200;415
2018;010;PIEMONTE             ;205;TO5;005012;BUTTIGLIERA D'ASTI                      ;1.291;1.251;2.542
2018;010;PIEMONTE             ;205;TO5;005031;CASTELNUOVO DON BOSCO                   ;1.557;1.610;3.167
2018;010;PIEMONTE             ;205;TO5;005035;CERRETO D'ASTI                          ;110;109;219
2018;010;PIEMONTE             ;205;TO5;005070;MONCUCCO TORINESE                       ;441;449;890
2018;010;PIEMONTE             ;205;TO5;005082;PASSERANO MARMORITO                     ;226;207;433
2018;010;PIEMONTE             ;205;TO5;005085;PINO D'ASTI                             ;110;109;219
2018;010;PIEMONTE             ;206;VC;002002;ALAGNA VALSESIA                         ;230;211;441
2018;010;PIEMONTE             ;206;VC;002003;ALBANO VERCELLESE                       ;164;157;321
2018;010;PIEMONTE             ;206;VC;002004;ALICE CASTELLO                          ;1.306;1.274;2.580
2018;010;PIEMONTE             ;206;VC;002006;ARBORIO                                 ;446;416;862
2018;010;PIEMONTE             ;206;VC;002007;ASIGLIANO VERCELLESE                    ;696;746;1.442
2018;010;PIEMONTE             ;206;VC;002008;BALMUCCIA                               ;47;65;112
2018;010;PIEMONTE             ;206;VC;002009;BALOCCO                                 ;127;100;227
2018;010;PIEMONTE             ;206;VC;002011;BIANZE'                                 ;929;987;1.916
2018;010;PIEMONTE             ;206;VC;002014;BOCCIOLETO                              ;85;93;178
2018;010;PIEMONTE             ;206;VC;002015;BORGO D'ALE                             ;1.182;1.159;2.341
2018;010;PIEMONTE             ;206;VC;002016;BORGOSESIA                              ;5.943;6.628;12.571
2018;010;PIEMONTE             ;206;VC;002017;BORGO VERCELLI                          ;1.092;1.158;2.250
2018;010;PIEMONTE             ;206;VC;002021;BURONZO                                 ;420;443;863
2018;010;PIEMONTE             ;206;VC;002025;CAMPERTOGNO                             ;125;110;235
2018;010;PIEMONTE             ;206;VC;002029;CARCOFORO                               ;43;33;76
2018;010;PIEMONTE             ;206;VC;002030;CARESANA                                ;554;505;1.059
2018;010;PIEMONTE             ;206;VC;002031;CARESANABLOT                            ;545;578;1.123
2018;010;PIEMONTE             ;206;VC;002032;CARISIO                                 ;413;393;806
2018;010;PIEMONTE             ;206;VC;002033;CASANOVA ELVO                           ;124;99;223
2018;010;PIEMONTE             ;206;VC;002035;SAN GIACOMO VERCELLESE                  ;144;150;294
2018;010;PIEMONTE             ;206;VC;002041;CERVATTO                                ;37;21;58
2018;010;PIEMONTE             ;206;VC;002042;CIGLIANO                                ;2.122;2.304;4.426
2018;010;PIEMONTE             ;206;VC;002043;CIVIASCO                                ;131;123;254
2018;010;PIEMONTE             ;206;VC;002045;COLLOBIANO                              ;42;46;88
2018;010;PIEMONTE             ;206;VC;002047;COSTANZANA                              ;373;384;757
2018;010;PIEMONTE             ;206;VC;002048;CRAVAGLIANA                             ;133;117;250
2018;010;PIEMONTE             ;206;VC;002052;CROVA                                   ;193;218;411
2018;010;PIEMONTE             ;206;VC;002054;DESANA                                  ;506;558;1.064
2018;010;PIEMONTE             ;206;VC;002057;FOBELLO                                 ;110;82;192
2018;010;PIEMONTE             ;206;VC;002059;FORMIGLIANA                             ;254;250;504
2018;010;PIEMONTE             ;206;VC;002061;GATTINARA                               ;3.791;4.034;7.825
2018;010;PIEMONTE             ;206;VC;002062;GHISLARENGO                             ;423;434;857
2018;010;PIEMONTE             ;206;VC;002065;GREGGIO                                 ;178;171;349
2018;010;PIEMONTE             ;206;VC;002066;GUARDABOSONE                            ;171;167;338
2018;010;PIEMONTE             ;206;VC;002068;LENTA                                   ;401;432;833
2018;010;PIEMONTE             ;206;VC;002070;LIGNANA                                 ;260;297;557
2018;010;PIEMONTE             ;206;VC;002071;LIVORNO FERRARIS                        ;2.086;2.248;4.334
2018;010;PIEMONTE             ;206;VC;002072;LOZZOLO                                 ;397;427;824
2018;010;PIEMONTE             ;206;VC;002078;MOLLIA                                  ;56;42;98
2018;010;PIEMONTE             ;206;VC;002079;MONCRIVELLO                             ;697;698;1.395
2018;010;PIEMONTE             ;206;VC;002082;MOTTA DE' CONTI                         ;386;377;763
2018;010;PIEMONTE             ;206;VC;002088;OLCENENGO                               ;380;402;782
2018;010;PIEMONTE             ;206;VC;002089;OLDENICO                                ;110;109;219
2018;010;PIEMONTE             ;206;VC;002091;PERTENGO                                ;145;151;296
2018;010;PIEMONTE             ;206;VC;002093;PEZZANA                                 ;632;660;1.292
2018;010;PIEMONTE             ;206;VC;002096;PILA                                    ;78;60;138
2018;010;PIEMONTE             ;206;VC;002097;PIODE                                   ;86;94;180
2018;010;PIEMONTE             ;206;VC;002102;POSTUA                                  ;292;286;578
2018;010;PIEMONTE             ;206;VC;002104;PRAROLO                                 ;355;371;726
2018;010;PIEMONTE             ;206;VC;002107;QUARONA                                 ;1.890;2.111;4.001
2018;010;PIEMONTE             ;206;VC;002108;QUINTO VERCELLESE                       ;198;201;399
2018;010;PIEMONTE             ;206;VC;002110;RASSA                                   ;37;27;64
2018;010;PIEMONTE             ;206;VC;002113;RIMELLA                                 ;83;52;135
2018;010;PIEMONTE             ;206;VC;002114;RIVA VALDOBBIA                          ;140;127;267
2018;010;PIEMONTE             ;206;VC;002115;RIVE                                    ;217;230;447
2018;010;PIEMONTE             ;206;VC;002116;ROASIO                                  ;1.137;1.199;2.336
2018;010;PIEMONTE             ;206;VC;002118;RONSECCO                                ;271;296;567
2018;010;PIEMONTE             ;206;VC;002121;ROSSA                                   ;100;78;178
2018;010;PIEMONTE             ;206;VC;002122;ROVASENDA                               ;446;483;929
2018;010;PIEMONTE             ;206;VC;002126;SALASCO                                 ;116;109;225
2018;010;PIEMONTE             ;206;VC;002127;SALI VERCELLESE                         ;51;54;105
2018;010;PIEMONTE             ;206;VC;002131;SAN GERMANO VERCELLESE                  ;751;793;1.544
2018;010;PIEMONTE             ;206;VC;002133;SANTHIA'                                ;4.090;4.378;8.468
2018;010;PIEMONTE             ;206;VC;002134;SCOPA                                   ;196;195;391
2018;010;PIEMONTE             ;206;VC;002135;SCOPELLO                                ;186;176;362
2018;010;PIEMONTE             ;206;VC;002137;SERRAVALLE SESIA                        ;2.378;2.513;4.891
2018;010;PIEMONTE             ;206;VC;002142;STROPPIANA                              ;579;615;1.194
2018;010;PIEMONTE             ;206;VC;002147;TRICERRO                                ;354;340;694
2018;010;PIEMONTE             ;206;VC;002150;TRONZANO VERCELLESE                     ;1.685;1.769;3.454
2018;010;PIEMONTE             ;206;VC;002152;VALDUGGIA                               ;975;984;1.959
2018;010;PIEMONTE             ;206;VC;002156;VARALLO                                 ;3.393;3.746;7.139
2018;010;PIEMONTE             ;206;VC;002158;VERCELLI                                ;21.858;24.177;46.035
2018;010;PIEMONTE             ;206;VC;002163;VILLARBOIT                              ;211;216;427
2018;010;PIEMONTE             ;206;VC;002164;VILLATA                                 ;791;773;1.564
2018;010;PIEMONTE             ;206;VC;002166;VOCCA                                   ;84;77;161
2018;010;PIEMONTE             ;206;VC;002170;ALTO SERMENZA;88;69;157
2018;010;PIEMONTE             ;206;VC;002171;CELLIO CON BREIA;493;488;981
2018;010;PIEMONTE             ;206;VC;003079;GRIGNASCO                               ;2.165;2.313;4.478
2018;010;PIEMONTE             ;206;VC;003122;PRATO SESIA                             ;934;934;1.868
2018;010;PIEMONTE             ;206;VC;003130;ROMAGNANO SESIA                         ;1.875;2.019;3.894
2018;010;PIEMONTE             ;206;VC;003164;VINZAGLIO                               ;312;249;561
2018;010;PIEMONTE             ;206;VC;096001;AILOCHE                                 ;147;180;327
2018;010;PIEMONTE             ;206;VC;096013;CAPRILE                                 ;99;91;190
2018;010;PIEMONTE             ;206;VC;096019;COGGIOLA                                ;865;936;1.801
2018;010;PIEMONTE             ;206;VC;096021;CREVACUORE                              ;720;778;1.498
2018;010;PIEMONTE             ;206;VC;096027;GIFFLENGA                               ;60;53;113
2018;010;PIEMONTE             ;206;VC;096048;PORTULA                                 ;581;611;1.192
2018;010;PIEMONTE             ;206;VC;096050;PRAY                                    ;1.006;1.107;2.113
2018;010;PIEMONTE             ;206;VC;096064;SOSTEGNO                                ;367;402;769
2018;010;PIEMONTE             ;207;BI;096002;ANDORNO MICCA                           ;1.531;1.644;3.175
2018;010;PIEMONTE             ;207;BI;096003;BENNA                                   ;568;604;1.172
2018;010;PIEMONTE             ;207;BI;096004;BIELLA                                  ;20.573;23.414;43.987
2018;010;PIEMONTE             ;207;BI;096005;BIOGLIO                                 ;452;434;886
2018;010;PIEMONTE             ;207;BI;096006;BORRIANA                                ;405;470;875
2018;010;PIEMONTE             ;207;BI;096007;BRUSNENGO                               ;965;1.054;2.019
2018;010;PIEMONTE             ;207;BI;096008;CALLABIANA                              ;72;61;133
2018;010;PIEMONTE             ;207;BI;096009;CAMANDONA                               ;172;176;348
2018;010;PIEMONTE             ;207;BI;096010;CAMBURZANO                              ;546;608;1.154
2018;010;PIEMONTE             ;207;BI;096012;CANDELO                                 ;3.591;3.930;7.521
2018;010;PIEMONTE             ;207;BI;096014;CASAPINTA                               ;185;234;419
2018;010;PIEMONTE             ;207;BI;096015;CASTELLETTO CERVO                       ;418;402;820
2018;010;PIEMONTE             ;207;BI;096016;CAVAGLIA'                               ;1.825;1.801;3.626
2018;010;PIEMONTE             ;207;BI;096017;CERRETO CASTELLO                        ;293;319;612
2018;010;PIEMONTE             ;207;BI;096018;CERRIONE                                ;1.392;1.489;2.881
2018;010;PIEMONTE             ;207;BI;096020;COSSATO                                 ;6.864;7.670;14.534
2018;010;PIEMONTE             ;207;BI;096023;CURINO                                  ;233;248;481
2018;010;PIEMONTE             ;207;BI;096024;DONATO                                  ;364;356;720
2018;010;PIEMONTE             ;207;BI;096025;DORZANO                                 ;274;257;531
2018;010;PIEMONTE             ;207;BI;096026;GAGLIANICO                              ;1.734;2.004;3.738
2018;010;PIEMONTE             ;207;BI;096028;GRAGLIA                                 ;752;762;1.514
2018;010;PIEMONTE             ;207;BI;096030;MAGNANO                                 ;208;186;394
2018;010;PIEMONTE             ;207;BI;096031;MASSAZZA                                ;269;288;557
2018;010;PIEMONTE             ;207;BI;096032;MASSERANO                               ;1.028;1.066;2.094
